-264,-717
1651,1587
1300,-2000
1006,-1392
1839,-323
-1526,-1000
-903,-1927
1235,-896
-585,-515
820,1334
984,-1980
-106,-1443
-219,-1897
-1280,421
-1193,372
1532,230
-1725,1018
1594,1049
656,1396
302,-653
-982,1983
1365,-1025
-1522,538
1973,-1705
-635,-503
-1182,-769
-1426,-538
-1444,-1954
1460,581
-1130,249
-161,898
1810,-50
-346,585
-1433,266
-1534,225
-1019,-729
-963,-842
-657,582
1129,-767
1767,1828
-1810,1047
-1433,-996
1915,1227
-1013,986
1374,704
-755,-1033
366,1391
392,1686
37,-206
-1506,-1735
-916,-1557
-1707,-799
-786,-1293
924,1472
-1682,1219
1547,-1507
1141,1784
1064,1027
195,103
1062,-1018
1735,1501
744,-749
-951,-463
228,1331
165,-919
-1214,636
1906,-1946
3,-1260
896,1389
1087,1187
-351,-1006
-1146,-1005
286,-1277
-536,-921
1738,-1202
1873,-1003
1491,1840
524,1697
84,-869
1992,1720
456,-1436
-1800,454
1338,-762
-77,212
120,502
1852,1057
869,-1180
29,764
-1299,458
-1780,-453
179,-1868
-112,92
-441,-1587
1404,341
-333,1634
-615,985
564,-1644
-1181,-1206
-1018,1664
-214,1366
1112,-989
-1320,-1488
-1793,1132
-1934,1483
-1625,34
1368,1365
-317,750
454,-754
293,1383
-579,195
-342,152
-1700,-1557
-787,-1328
935,-514
-549,-1658
-1686,-883
-1402,1255
-73,-766
1875,-738
-853,1557
-1745,-802
398,967
-162,-1489
25,319
1492,-206
50,-1025
-1732,-653
-1485,674
1429,-1654
-54,1332
285,-274
-423,-1938
-1050,599
-1764,-852
-603,-914
1770,-691
9,-813
-1195,-1177
-1816,811
1612,1732
-1611,-188
-1184,1661
-1938,-1658
-156,-879
-878,-617
-1043,1857
1008,1643
-1575,268
378,-313
-1716,1314
920,144
1141,-1369
-423,-1451
-1905,-1145
-987,1174
1667,592
1262,15
-1077,784
516,1796
1393,716
1287,1931
-234,410
-1225,177
-561,1115
-24,-1846
1994,1464
-1998,-775
-1010,-1800
-860,1015
128,-1732
-1032,-1116
1026,-1992
-1342,-1881
1974,1550
834,-124
-1184,967
-1031,921
-919,913
-1320,276
1088,80
-333,1653
1275,-126
853,-1061
1243,84
1581,1838
-1203,-1382
806,425
1261,1903
1525,1570
69,-1207
843,1655
-1804,183
-502,-1802
-886,1019
-171,713
-1906,1438
-1568,-484
-830,1044
1286,1484
991,141
-743,1582
986,1045
-397,-1927
872,1961
-661,-1966
-1122,-1930
-316,-910
-1136,1808
-1216,-746
1883,-1077
786,-414
895,1210
1201,-46
1476,-286
8,-385
-451,-646
-1686,-1749
-86,1697
643,297
1239,-517
521,587
-862,1065
-367,1002
-198,1189
1343,-1140
483,695
-1099,1141
-682,-1737
-1268,-436
-1820,1280
673,456
-1285,-116
-1626,1240
-1406,-1743
473,-212
1822,1848
274,-253
663,55
-42,913
373,106
-1847,1901
1700,82
768,-1835
-1482,-119
-1260,1406
1607,545
-1485,-645
-676,185
-1648,1033
-443,-1573
1403,1878
-1695,-587
1771,1836
1377,-718
23,445
-1467,1140
132,-308
-1694,1200
-1895,534
549,1157
1422,-485
1553,282
1155,-499
-156,372
1997,596
1976,210
-1909,475
-379,-1339
1814,-742
835,-1074
-1225,673
-1811,-1258
19,-514
354,1572
-1247,-1012
69,831
829,-1768
-1339,-224
341,304
214,-1486
1920,-1013
1182,873
-1810,-913
1228,-324
441,-1949
-862,1505
-741,1745
275,-444
123,-1225
-569,-1597
639,1163
284,1193
389,-407
1383,1061
-852,-582
-1352,1318
-1011,-382
-420,1462
-697,1254
1147,-721
-648,1689
1633,-1954
199,2
-1382,-77
1758,-1813
1686,-318
-682,-1720
-1459,569
522,-95
1404,670
1421,-1538
-1843,-859
216,1199
1013,-1301
-708,533
598,-1518
629,528
-891,-1191
-1377,-538
1990,854
802,-947
51,-909
-1047,-171
-900,195
1105,1909
1832,-97
-1923,976
985,450
6,1668
1230,1501
1487,-465
1282,-41
-1354,446
1905,613
-1626,-589
731,-1918
-1078,50
993,939
-1475,-1176
397,-1254
381,-1991
1742,-1988
-1059,1252
-1472,1201
601,-939
1450,-64
1125,-536
-31,-1804
-802,-780
-598,-8
1666,1756
-579,-1366
219,-1139
709,-514
1590,1620
-893,-270
-686,-800
530,1673
756,815
-730,-1625
-808,1368
-434,328
1761,-940
-264,-579
177,-695
-1645,-1276
1109,1780
1776,1666
1080,563
-158,512
-488,-51
-220,-1472
1557,1311
-774,442
-827,3
-369,1015
1156,-578
-35,681
-279,743
620,197
180,-849
-559,1790
1956,562
-1576,639
-1499,-1800
-1187,1765
-474,1767
-973,183
40,585
71,-573
1747,-554
-353,598
-1213,1630
-420,-1513
-1825,1461
-257,-1248
650,-1541
1000,-902
-814,1703
1721,-491
1382,559
1689,1761
-1947,-1225
-364,-1045
1425,1747
-1056,535
-1309,-69
1210,-969
1688,-1462
-1553,-667
552,-1613
-73,-669
1847,-607
1691,-1172
-1211,1160
-553,-74
768,493
-294,1703
601,879
299,-79
-844,-1167
294,-820
-1031,1926
-860,-1202
647,535
-231,-119
-1016,723
-234,321
-480,-1580
238,1480
-577,-854
-1162,88
-1066,550
-1594,1517
-1434,261
444,-963
-205,727
-32,-332
-1608,-1909
-1183,-912
-1643,-7
158,470
1027,-1045
1953,-465
1287,-695
-1338,1186
517,-1825
90,-113
12,1038
415,-1115
271,-436
1739,-863
1268,1592
431,1349
-827,-1858
1941,1840
1380,291
1603,-609
-1284,1262
605,-32
-270,-109
-1625,-978
1211,381
-1337,-1810
-1114,-840
777,517
-390,1688
-1188,-428
954,-119
-934,-1615
421,1300
-795,355
27,-470
1612,-1095
1304,1616
589,-1880
-1755,-1369
-236,-64
676,1079
1058,649
1833,1176
-407,-289
-1431,-1699
-525,-697
-1942,-227
35,45
-263,-449
-205,1116
987,-767
860,-1543
1979,-1435
1396,1276
1954,-1799
-782,-789
-1307,-638
1869,1173
-72,1636
1314,392
-991,175
980,592
-537,1194
-1138,269
-1528,149
164,1711
-342,-962
-648,-1551
-439,418
-872,623
-1425,-1379
-1052,-1467
-1214,-688
-1459,-1371
312,686
-71,372
325,131
-1981,-926
-11,-1983
1888,1989
1365,-599
-1540,-623
1579,-1038
1155,1462
-410,-1255
-1221,-651
-145,998
-465,544
-1217,1526
1638,-786
-1205,106
466,1687
827,-1364
-1595,1490
728,1689
-1572,1193
195,-1489
-608,1397
-1278,20
1058,28
629,1120
419,-1789
-89,-55
214,881
1120,553
1405,1347
-1545,718
-561,-1147
-283,-3
-804,-429
821,900
-537,-371
1239,1531
1810,-336
83,-778
856,-1097
667,-1238
1427,205
-1382,-199
-930,109
-376,412
1012,696
159,-788
-1449,-974
-632,1580
973,1338
-81,919
1733,-284
-1387,1378
855,-1611
-1469,-1299
1802,1434
1788,1995
-1969,1062
236,1291
842,550
509,-1629
-368,-1438
1896,-1640
-1012,-974
552,429
1628,1274
554,1221
-1639,932
-1984,-1226
-1772,-1799
1493,1100
91,1947
1180,-1961
794,-1630
865,-1069
-1825,-1455
-31,1522
-1802,-1260
-203,-56
1907,-808
1032,-622
-1234,-1401
-342,-765
-1113,511
1054,77
1131,814
-1874,-87
-1136,813
-1474,131
-838,1589
-866,516
480,898
1048,-1923
1096,-1437
-726,462
-1649,-582
-306,240
-1915,-394
-588,37
-171,-21
-495,-1606
-414,203
-1200,1141
1132,-1277
-1081,513
-46,-140
1477,531
-1998,749
872,1817
1036,1954
-405,-898
1700,586
-676,1052
-1850,922
171,-546
-1116,-1766
-898,1457
-645,97
129,-569
1332,-1421
1915,-537
-602,1299
189,-1644
-616,933
-269,1144
772,69
-708,-691
-328,-162
1527,393
-746,1416
1203,771
-1510,225
1961,-1210
-1348,358
-635,1777
-309,-945
-834,-1112
-1958,197
-1017,-677
-745,-288
894,-240
1078,-511
418,1551
-916,1128
994,11
311,1267
-495,-1752
315,-1580
-1003,1165
-1081,-338
-1186,392
1686,844
788,-1448
-1262,894
1001,1051
-909,-143
-83,180
388,457
-960,280
-761,1373
-445,-1130
911,-1265
-760,481
-1366,-25
-185,-1477
1410,1644
1970,799
-39,574
896,-661
-494,1906
-858,1800
1967,1643
-28,280
-12,-622
475,-1797
-758,-1519
-420,-1090
1280,-1423
444,1985
876,942
-1885,-1342
1711,-1804
-1980,-1845
-1833,1753
1991,-619
-1826,247
1058,-1064
-817,1795
198,-720
169,1487
-1482,45
-1476,1080
-14,119
464,-1267
465,-324
-1532,1821
1741,-104
-172,-613
-1576,1024
1493,337
-83,-1237
1434,-930
-319,-1187
1368,1390
793,49
390,1300
-1995,-1790
126,-570
1961,726
-1823,1845
556,1000
23,968
-215,-1936
-364,-172
-1549,-271
-1354,1082
-1610,-1633
-1750,-963
392,-1109
-1970,-1826
1343,1421
-1455,1238
-1220,397
-809,-433
1156,-1651
-647,1055
-1392,1879
-471,-1118
90,-546
-941,-1036
1496,-1005
-1826,-1592
-859,1543
-1134,-409
-518,344
-1804,1384
1788,858
-1555,-792
1231,-989
-1431,391
-279,626
826,1439
-1311,-1443
1597,1
1701,-746
564,-786
-821,1274
-942,1102
-1056,1686
758,-751
572,1110
1839,1568
1686,-1013
-162,127
-1005,-425
792,801
1754,440
714,-856
-925,912
1111,-873
1358,1037
733,-74
1873,-1287
-234,-1054
1417,-1376
-998,622
-48,-1255
-670,-1222
1391,1428
1575,1806
-181,-2
1897,1555
-1060,276
-180,750
731,-1055
1948,666
-135,1589
497,-1407
300,1349
1101,-1994
-1820,1401
-1469,-1422
-932,663
-1486,-694
1197,745
-914,-1335
-292,972
-640,1871
-1453,1176
1251,1510
-1716,871
911,1788
1578,-252
340,578
-1022,-1486
-1892,320
-489,566
-1197,306
36,-190
-1374,-1565
497,958
1814,-539
1352,501
-1184,522
-1918,-1767
-1451,-893
-1253,-684
-906,1810
-1532,1869
-1014,-1299
-681,-813
-698,-110
1508,265
-1041,-543
-1110,-850
-521,443
-606,-1208
-445,597
-1931,-1012
1741,-1031
-1458,-1076
485,-1831
-214,61
-718,-1200
12,-1052
-361,983
-1779,29
-464,-1631
-1231,328
1851,788
-588,880
1140,-1627
547,1113
57,1102
615,-1434
-1044,1678
1851,676
-1737,-1219
799,-746
-983,-1718
1414,-1859
-290,1652
1386,-1180
1726,1057
864,-1626
-1796,990
-987,796
1822,-108
1591,1703
-260,835
-1312,-1258
737,-674
-755,-11
-1201,98
-1634,1970
-417,-1900
-1162,-1715
1157,310
1169,1595
210,1990
1973,503
-812,20
-1023,1990
-328,-1667
1571,101
-1712,-695
-1754,-1583
1231,-3
1608,-621
1456,-1571
617,-1562
-1705,450
-1377,-410
1839,-684
-953,823
627,-1116
-618,847
-56,1801
653,161
1831,-1131
-1365,-697
1049,-878
924,-21
187,671
1231,-1422
-1952,897
-1658,-154
726,-1464
-1210,1566
1248,-1985
974,-1780
1411,-721
1125,-1022
1405,593
-1780,-1502
-1777,-242
338,-1631
-453,-1931
-506,471
-1848,-457
103,-90
-894,35
1944,37
1279,-1255
783,-536
1372,-563
-1588,-1971
-1018,539
743,1957
821,385
1410,1821
371,-451
-1378,-1304
1690,1443
-439,843
-1477,987
340,1924
602,-42
-509,440
-649,-309
-514,24
1352,1714
1189,-721
1633,-1413
1888,-1654
-106,1836
-1420,-1947
-1993,-170
-1071,1678
442,-1325
-952,1208
-937,-546
1722,1439
-1300,-1586
620,306
-159,-176
1719,1730
1030,-1216
379,-667
1912,1317
1204,1575
546,-1402
-1340,1903
-704,-307
1520,-1143
63,-138
-313,-1803
-1375,1555
317,-981
-1988,-288
1878,1704
-510,-1730
1597,-806
1467,1838
1140,-987
-1938,-917
134,1391
415,356
1944,814
-206,213
1759,-1844
589,-1662
-277,1716
636,-1745
-960,-1252
-1874,-1665
1221,-1362
733,-121
1781,-1003
-1877,-563
627,-1120
-153,2
1115,886
-1073,-1222
1748,1239
-1808,420
353,139
233,106
-809,393
-1043,423
-472,-1626
582,-1377
1949,1528
1623,96
-1117,-1531
-294,-1613
-259,1933
-1751,1151
-1193,913
1336,1722
-166,478
-962,685
571,1658
-459,-1757
-49,-854
-73,-915
185,221
1288,-1099
-445,-199
-141,1565
1931,-1472
-1843,1524
660,510
-331,1268
542,-46
-195,-357
1680,1431
-222,-637
1650,685
-1802,-768
-297,361
1247,-1322
-1161,822
921,-1739
-454,-1914
406,-1326
656,-551
-1466,355
-1666,1256
1297,310
-1484,-1201
1857,1774
1721,-1323
-1955,-1604
-1305,1593
-1136,-682
-300,-1030
-1303,-1226
-1723,739
-1829,146
-1817,1810
-1596,-749
-1288,-1308
-310,-780
1631,-641
-1599,505
-452,314
-1398,-1591
1498,-531
-1290,618
1857,1521
-568,-616
1736,1139
-904,449
1096,-1254
-77,1408
1708,1458
-1632,659
-475,-331
-803,-996
1977,-1866
1128,497
1051,-919
187,480
502,1586
-370,1218
-1790,-1304
-1568,794
250,-1978
-1360,-1109
1316,78
-1723,1235
1327,1882
1038,1768
155,-1439
1060,366
-334,482
-181,-1486
341,15
-969,-891
1905,1625
812,1368
208,-1324
-1027,-1423
43,903
-170,648
829,1875
1909,-1632
-1677,1565
1107,-1051
1792,-1574
1089,1470
109,502
1837,-1137
-787,1313
-764,-1521
-177,-1610
-1839,-1056
1677,1608
-860,-1488
417,1516
-466,-1237
-1257,-1666
520,1243
-1667,1649
467,-1923
470,1718
1306,1345
1999,1927
83,-1954
681,977
-1531,-529
1461,1308
-540,366
1309,-1191
-745,396
-129,-377
-1061,-1558
-683,-479
1024,-42
111,903
-943,-26
675,680
1649,-1430
-1990,-1399
1377,1713
-1493,-1388
1918,-293
-859,1120
1287,1398
1126,-455
-1092,-808
617,1324
641,823
1500,1906
-222,232
47,470
1458,-1454
1992,-1852
-1172,-178
-1772,239
762,1726
-1448,-33
595,-473
-1722,-1578
286,-916
-1110,-34
-683,488
1316,1201
454,-1177
-2000,1251
-397,-830
1281,-1104
-1383,-1386
-180,1054
13,-832
704,238
1794,55
-620,1221
1832,-1883
-1479,1297
-146,867
910,-1189
1928,433
1619,-1880
331,1679
1717,-1718
1077,90
-953,-823
1322,550
530,1514
-1510,-907
35,-646
638,-1935
803,-1862
1889,-1332
1444,-1658
1979,-1743
566,1859
695,-506
-710,421
855,1665
1134,1658
750,-604
-1849,919
683,726
-1891,1917
981,511
480,-217
146,1248
-440,-1742
514,-1523
1866,-1463
872,40
-666,-948
1896,348
669,1821
1067,1522
704,1960
-1792,851
1956,1324
-1634,1466
1842,-535
-956,405
-1253,872
-1439,1560
232,-639
1391,-1442
-401,1806
921,1918
353,1866
1278,422
993,804
-370,406
-273,-1498
-879,-1381
1987,125
-1337,-1530
1589,-444
842,424
-680,-1935
-1553,621
1063,860
-1940,1619
247,72
1139,-1851
269,1487
28,-616
1129,622
1089,1025
-1537,-1302
-1565,48
1734,285
1483,-1202
-1078,-447
-886,431
-1956,1592
129,1587
1353,757
1373,-1409
71,1707
-1830,-1422
-1684,-879
1608,1287
-1479,782
1707,-121
1908,-346
1436,168
-1613,-767
-467,1605
-844,1972
1162,-1477
10,-913
-1829,-1890
945,1410
1606,-1642
-94,-1171
-207,249
-1501,-318
-1179,1894
-1578,1497
-1714,923
1041,912
-1409,-1836
1581,-963
-1102,-1599
184,-1103
-1555,706
998,-501
-1984,-1439
-1532,-906
-373,-1139
-1907,576
-899,-1138
-1451,1752
918,426
-541,674
430,-717
795,-581
1679,266
889,-412
1917,-1132
314,749
-1449,1879
276,-609
-331,-1006
-1754,-443
-336,567
1162,536
1409,133
679,-1690
1537,-1626
900,-833
400,1089
-970,-1541
1010,509
698,1195
1235,-1324
-1314,-1606
1003,-17
-455,1120
-227,67
1499,196
1369,744
-353,-918
-1919,274
-290,96
-1335,1902
-99,449
632,-1925
-1306,-347
139,-574
-652,773
376,1331
1031,1262
-1841,-643
-520,1058
-1507,10
-1081,-1083
-1462,1973
-1168,1866
-1629,1673
-548,-1541
850,1207
211,1727
969,-1005
-658,203
-195,-916
-341,-1496
1967,-1626
731,1148
-538,-1098
405,-552
440,-103
-115,-483
-1112,1809
-1729,44
-1111,1821
1765,1993
-1024,52
-1015,-885
263,-1122
84,-1501
1486,-529
-1340,-1210
1660,-1215
-1380,-1384
-1676,-1139
-1419,-1801
-301,965
-110,1505
1077,-239
18,-637
855,-1276
-833,1152
-905,1434
1987,1786
-1481,496
1530,-1025
-191,-1600
706,1459
1828,1560
559,-202
125,54
731,-1934
1361,1890
-1414,324
-1322,456
-980,868
-558,-1264
-596,-654
-1285,-1988
1029,-1697
-1539,1086
1989,-555
-1766,-301
-1143,548
-1525,1503
1527,843
-1755,-1914
-1109,-929
-713,-1436
-183,1082
1264,-213
-1295,-125
669,887
-1711,-1515
144,-1681
148,-81
-484,-1415
1848,1209
541,-134
-1058,-83
628,298
1946,-407
1232,-112
-502,-752
-216,-1089
867,1495
325,-1588
1446,563
1213,331
-1038,188
1754,-1915
-109,1950
-1703,-1704
-1447,-1763
397,1483
-1181,578
612,1741
-70,550
-254,1001
-614,-903
329,-633
619,-1296
-390,354
-1330,841
-1291,-767
-461,1084
-515,-1707
359,1632
1847,1294
234,534
-80,-678
798,-1162
542,-1509
604,1429
-641,-1404
33,1552
-610,-1840
1766,1175
-652,-449
-1555,120
1674,-755
599,7
-1731,-848
-718,-408
-741,911
-528,345
-279,858
1139,286
1479,-1142
-1244,-1590
-1461,-1579
-477,806
938,-1971
-776,834
-651,311
-696,1366
-1376,-1405
-1885,1651
1214,1997
-550,-310
-1112,270
655,536
-996,1951
1412,238
1154,1932
-395,-551
1546,-1807
-1470,-1198
-1231,1268
356,-188
-1981,798
-1055,52
-710,-521
-1189,338
132,-195
354,-132
-61,-1183
394,1353
-1779,1054
1303,-807
-236,1462
-1195,-1130
-1248,1611
964,1734
920,-617
-240,-1872
-1184,1353
-1058,-1783
1853,1469
-925,-454
-1357,1046
111,560
-593,1210
-90,1119
-128,-246
559,1236
-480,-1923
-1338,-1738
-367,1880
44,-137
483,844
94,-1187
626,427
451,839
-1268,-184
1726,30
623,-309
-1916,1755
-15,1326
935,1423
1530,1144
-911,-686
139,1299
1837,-885
-1278,1387
95,185
-1835,-443
179,1724
1468,185
978,-573
-1237,-1874
-1678,979
1469,657
485,-144
972,850
49,1195
-995,1819
1856,-760
1977,-83
-979,1067
1749,-1704
-1057,-321
307,-1257
-1805,226
-479,-1338
1681,-1008
-1601,-1726
1793,1899
-1889,-1637
-618,1188
613,1336
552,1384
1966,-889
1920,330
397,-1377
-372,-1879
-1361,596
1810,-802
-768,1878
33,-1564
1735,-1945
547,-476
-244,-9
-432,-357
-1798,126
-1668,363
1568,1333
1455,1467
881,81
-75,876
491,-771
-724,345
-1067,114
-1381,-663
-127,-1322
515,-75
561,271
-947,-912
-1483,-1598
194,1464
1939,-147
-1286,-232
-320,-323
-1268,-617
-1590,-276
-1916,1089
-264,154
882,271
1577,1991
95,949
505,1227
-1541,-1015
514,-910
1522,1899
-961,-73
-963,-555
1164,-964
-1900,256
-1175,1731
1441,944
125,717
-336,285
-1353,972
-1214,-896
1392,6
-127,-1066
-19,73
1454,-1708
864,-1595
-1098,-1401
717,619
1123,838
-182,-1952
622,-1737
832,1917
-718,1850
-209,-1625
1565,-458
1966,-314
704,-706
-1393,-1820
1509,-864
256,3
-1761,-1334
846,1307
-515,569
-1500,144
-1639,1311
-206,620
1965,1648
169,-226
-603,713
450,-1682
-657,-1410
-1698,-1637
1199,1151
-1048,820
-1553,1702
471,1199
-748,1695
-400,73
620,1396
-632,-1669
1667,-12
6,-1963
1524,1376
-409,1721
-1892,914
891,-521
491,1834
1613,-1439
-1260,758
-703,138
-1820,-99
-619,-641
911,-1304
42,1474
1733,-339
604,-1345
-1244,-1318
-1236,270
-1273,1338
1631,-1404
1916,-1593
863,277
52,-691
319,746
-1837,-1833
-164,1370
1479,-1544
767,1449
-523,-1353
-193,-1606
1167,760
-668,626
-799,-605
-890,11
171,-460
-972,1233
-1975,606
-1392,1437
-562,-292
-585,-949
-816,-1226
63,-1478
-292,44
-1767,639
650,1410
373,-1114
427,-1240
549,-1337
-961,613
410,-1407
323,128
1354,-1003
-1177,266
-620,322
-194,-949
-1062,-456
1966,743
1292,443
616,1549
-1594,-298
145,-548
303,1657
31,466
1474,-1903
-193,787
-1206,-1565
-1197,210
1191,-1979
250,-257
1933,1560
999,1421
1195,69
1683,-1921
-567,-941
-1555,-1874
-118,194
1552,1433
-623,-536
526,1514
-416,134
1384,33
-1220,-602
1951,447
940,371
1765,1425
224,-1164
-723,-297
-1073,1606
-927,336
-1800,757
-1359,-860
-1782,1015
-375,1838
1439,1638
508,-1085
483,-1704
893,-1565
1171,829
1196,667
32,820
-499,309
-1262,617
-1740,-1027
-1879,-1745
-483,-1200
575,-1610
-1128,-1149
1130,-759
1697,-243
477,-1944
-1587,-1902
-1362,413
-1887,1966
-462,-1188
-643,1498
-411,-1925
-1578,-547
-1690,1164
-863,1650
-354,980
1994,1778
-1183,-1911
420,-1026
685,-724
1692,780
-1521,-704
1894,-1365
-1690,-25
-327,-748
-545,56
-362,-1457
1119,1598
611,-897
-1121,-1232
-41,-1749
1169,680
1742,1770
-1855,227
-1061,938
1239,500
253,381
761,-1051
1546,1409
-1490,683
329,-1333
-867,-1852
-1924,-1297
-1901,-1456
922,1166
-1853,457
1498,-1156
-89,-863
1835,108
965,-233
641,475
-466,661
905,1366
1184,808
-1058,1993
522,125
-1324,614
-241,-1067
-1902,-147
1092,-1947
-899,414
-492,396
79,-1672
-1148,-1295
134,-179
880,-871
792,1444
-525,1282
-988,1514
-1978,703
1124,-1001
384,1937
768,729
-773,606
-292,1023
247,-1168
-1775,1635
24,-1844
1080,788
-821,1166
-1790,-1089
902,1022
934,1402
-1620,-591
1138,-370
-48,1086
-1182,-770
1809,-1958
47,1688
516,1043
-866,-650
-208,-730
665,-271
1650,-130
-581,1188
-1440,1802
1157,-136
-85,729
174,401
957,-396
375,-1260
1762,-1160
1692,-1965
-1212,-626
-570,631
46,-151
-419,-119
-1038,-452
-1989,1885
-1018,-395
-1060,1787
1992,282
-847,267
-1374,254
1556,-228
42,512
-1578,402
992,97
-1612,1290
1210,192
1224,-1621
1629,1171
1724,970
353,-188
-1127,-711
-201,1734
-163,846
359,-1710
-565,12
17,34
-1731,-688
1077,1449
-940,-550
1711,846
1744,-1770
-422,899
-1509,-1274
629,294
1439,-1938
226,-1069
1944,-389
107,-1884
1700,1105
-1952,-1914
1207,1263
-1317,505
1868,1281
-1595,1668
-939,-382
-655,-494
1107,1324
1446,1741
-223,478
890,-1003
1867,360
-7,-99
1884,-1674
1157,867
1877,1495
1207,-1366
601,-1463
676,534
-1307,-734
1532,3
1565,-1219
-1589,-1311
-1087,-896
130,880
1407,262
-1648,-1195
-1309,-1299
-919,-394
329,574
-1847,56
1458,-1963
-1998,-1102
-140,-1524
592,653
-756,456
1918,1434
-400,-1409
1058,-592
-577,-1243
-1677,-1343
1497,82
955,888
-821,1617
-1961,-782
-1086,679
-1541,1334
-1759,-1442
338,-1295
-466,1870
99,1618
806,-633
-144,1791
-1711,-131
-552,-1645
528,496
1500,-1067
115,-458
-641,-1195
679,712
-762,133
-692,678
191,-1615
-1403,-1048
1117,1597
-535,-286
417,-1990
86,1554
-715,-987
-187,1193
499,-1796
1144,1204
-1054,-1986
1520,679
1824,-1059
1212,-123
891,-862
1131,621
793,-1282
546,-1692
-457,-1687
1033,1276
-114,-487
-768,-1442
-718,96
336,-39
1269,1473
-1508,-1882
1033,-143
-1803,887
-1502,-441
941,-644
-1927,-65
-413,-1166
109,-79
1757,-1815
1603,-216
-1452,-144
1487,642
-1207,1535
75,-125
-1259,-640
356,-490
1310,474
-108,609
134,1980
-599,836
-610,-477
-1179,-1170
-297,648
-1857,-388
-1383,745
-1626,-177
940,434
-1498,-1719
1940,584
-1789,-1437
58,850
-414,334
-91,-1628
103,484
615,745
1689,-1654
-1645,1036
418,1381
1805,-317
851,-1547
1178,1145
676,-1261
150,-873
376,1538
-1883,-1106
-1057,-523
-1439,-1309
1365,-1795
-206,-41
-761,1453
-1573,-110
150,-1300
-1903,364
-1483,22
1703,-1577
-211,-688
-1180,332
1663,870
278,881
1417,-1534
288,-252
130,-1909
-81,-1433
671,-552
842,1480
-1800,847
1992,1291
-315,-1377
987,-554
1857,182
1546,-1479
625,1376
-804,1144
-226,349
16,-1130
-547,413
-1558,-353
-880,-1990
200,1779
-1050,114
-302,-1302
1277,-1792
-1968,104
-280,-1802
-971,1311
299,-615
1145,-1253
-29,-519
-571,462
899,1964
904,1529
1817,-1018
1990,883
1263,-330
-1969,473
1581,-320
-1234,-1518
-1861,1906
632,-578
-796,-1626
-1404,891
215,1651
1722,1491
-1977,-1968
1412,1029
-494,1063
-1247,942
95,-303
-1928,1044
-1536,-525
-726,1039
311,-715
1024,-940
-1291,1851
835,607
-1762,-190
-1429,381
-1752,1368
15,-620
-1535,1432
539,-337
-1488,-1439
768,1225
-140,1331
1925,1749
-982,741
-1861,-760
-374,581
-562,196
-1680,429
-425,417
280,-258
-882,1210
322,924
-1187,-1198
-298,1222
1360,-1919
1281,1584
1257,255
1053,-897
1392,1483
1006,832
231,-136
-55,-507
1595,277
-113,1533
-1802,855
-649,559
1618,198
1130,755
-1336,-927
1128,557
198,-818
-568,-793
799,-1310
860,-439
-1667,1065
1811,-488
-79,115
536,-248
587,732
1175,-1345
1029,1461
-544,-88
-1703,1620
516,-1904
-1869,1333
1788,-383
450,523
425,1241
-120,-1304
439,-90
-1488,292
-1766,-1216
-1889,-1779
666,643
-1341,-52
-213,-121
-1048,-16
-1003,1950
-983,1817
1523,1321
-412,34
887,1783
-1498,-276
-1750,123
934,-988
1776,-1335
750,-912
42,-1458
211,-677
1877,-1591
613,-70
-1808,1001
-638,-870
-1284,-1084
582,-887
-196,-1136
125,-675
219,-798
568,-1404
-948,322
-1858,1258
269,647
1370,1825
581,404
-782,688
-564,-498
1880,1402
1418,-679
-1319,521
23,-722
-1262,1463
450,1627
483,-327
813,183
604,-88
949,480
1523,-946
-784,-1293
-1032,-1718
-369,1831
768,-1089
-1789,455
-963,-1
-164,138
-1937,143
-1492,-1423
339,1176
-983,540
-423,-1430
434,1161
436,-756
649,-1142
779,-1980
383,-1502
1548,1407
-1939,1852
1760,926
1726,519
-294,-34
1674,1106
-1751,1826
-1923,448
-980,767
-1321,-1208
-507,-412
-948,-1396
-1722,-1852
491,212
1192,481
700,1159
-37,-1450
579,581
376,1921
-959,-125
786,-1173
505,1635
-854,1621
-560,16
1282,-1982
-435,-781
1737,219
1537,85
-907,-989
-288,82
815,-1193
-243,214
-152,673
1588,-1993
-470,-1862
112,846
-1591,-1031
1869,-429
-40,1629
-1592,404
311,-1614
1298,-239
1962,1251
-1101,1751
-1242,893
1067,56
1124,-420
-108,-668
920,437
1380,806
-261,-1890
1327,444
-1884,1853
521,-844
1941,-692
-1112,544
-1903,-890
-1944,1622
1228,-1551
-1944,1447
-1925,-152
-79,1850
1547,-1597
-1865,292
173,1925
-104,-1819
-818,418
1410,866
-187,1483
113,-677
-1850,824
-1130,1769
820,-1232
371,662
691,1304
610,344
474,-938
918,-1397
-313,-832
1337,1706
333,294
-1644,-374
-1303,1657
-1331,-1517
-334,-202
1963,924
79,-589
-1835,162
-1246,-1115
-776,1381
-1534,-852
1095,927
-1978,1243
1949,161
733,-729
-258,-885
1147,940
1275,520
1390,1975
1204,804
399,-1965
24,-1365
-365,-1997
-1336,-896
-1599,537
-198,-1866
-194,929
-230,-626
68,1773
1706,750
-1455,-1651
-1431,-166
1212,-1398
242,1298
706,592
1403,-1848
1375,-1994
478,-1252
1048,1003
949,-1130
308,-545
382,351
43,107
-546,60
791,1854
1346,-1944
-1241,-700
-1376,-1044
1715,1269
1020,1886
-407,-872
103,372
-571,1938
-127,99
-1632,79
